,year,location_type,cellphone_access,household_size,age_of_respondent,marital_status,education_level,job_type,country_Kenya,country_Rwanda,country_Tanzania,country_Uganda,gender_of_respondent_Female,gender_of_respondent_Male,relationship_with_head_Child,relationship_with_head_Head of Household,relationship_with_head_Other non-relatives,relationship_with_head_Other relative,relationship_with_head_Parent,relationship_with_head_Spouse
325,2,1,0,6,54,4,0,7,1,0,0,0,1,0,0,1,0,0,0,0
326,2,0,0,1,47,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0
327,2,0,1,2,8,2,2,9,1,0,0,0,0,1,0,1,0,0,0,0
328,2,1,0,4,32,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1
329,2,0,1,8,27,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
330,2,0,0,5,15,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0
331,2,1,1,2,32,2,5,2,1,0,0,0,0,1,0,1,0,0,0,0
332,2,1,0,5,42,2,0,8,1,0,0,0,0,1,0,1,0,0,0,0
333,2,1,1,4,28,2,5,8,1,0,0,0,1,0,0,0,0,0,0,1
334,2,1,1,1,9,2,2,3,1,0,0,0,0,1,0,1,0,0,0,0
335,2,0,1,7,45,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
336,2,0,1,5,34,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0
337,2,0,0,3,36,2,0,5,1,0,0,0,1,0,0,1,0,0,0,0
338,2,0,0,0,56,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0
339,2,0,1,3,15,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
340,2,0,0,1,79,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
341,2,0,0,1,59,4,0,8,1,0,0,0,1,0,0,1,0,0,0,0
342,2,1,1,2,15,2,5,2,1,0,0,0,0,1,0,1,0,0,0,0
343,2,1,1,0,7,0,2,5,1,0,0,0,0,1,0,1,0,0,0,0
344,2,0,1,1,56,2,0,8,1,0,0,0,0,1,0,1,0,0,0,0
345,2,1,1,2,30,4,4,2,1,0,0,0,0,1,0,1,0,0,0,0
346,2,0,1,5,18,2,3,5,1,0,0,0,0,1,0,1,0,0,0,0
347,2,0,1,5,11,2,3,1,1,0,0,0,1,0,0,0,0,0,0,1
348,2,1,1,11,7,3,3,9,1,0,0,0,1,0,1,0,0,0,0,0
349,2,0,1,1,15,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1
350,2,1,1,0,11,3,3,9,1,0,0,0,1,0,0,1,0,0,0,0
351,2,0,1,3,8,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0
352,2,1,1,6,29,2,3,2,1,0,0,0,0,1,0,1,0,0,0,0
353,2,1,1,0,13,3,4,3,1,0,0,0,1,0,0,1,0,0,0,0
354,2,1,1,3,2,3,3,8,1,0,0,0,1,0,1,0,0,0,0,0
355,2,0,0,6,51,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0
356,2,0,0,2,55,2,3,5,1,0,0,0,0,1,0,1,0,0,0,0
357,2,1,1,0,28,0,3,2,1,0,0,0,0,1,0,1,0,0,0,0
358,2,0,1,2,7,0,4,1,1,0,0,0,0,1,1,0,0,0,0,0
359,2,0,1,7,39,2,3,8,1,0,0,0,1,0,0,1,0,0,0,0
360,2,0,0,5,4,3,5,8,1,0,0,0,1,0,1,0,0,0,0,0
361,2,1,1,8,21,2,3,5,1,0,0,0,1,0,0,1,0,0,0,0
362,2,1,1,2,10,2,2,3,1,0,0,0,1,0,0,1,0,0,0,0
363,2,0,1,1,1,3,3,8,1,0,0,0,1,0,1,0,0,0,0,0
364,2,0,0,6,2,3,3,8,1,0,0,0,1,0,0,0,0,1,0,0
365,2,0,0,0,56,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0
366,2,0,0,0,70,4,2,8,1,0,0,0,1,0,0,1,0,0,0,0
367,2,0,0,5,6,3,3,5,1,0,0,0,0,1,1,0,0,0,0,0
368,2,0,1,2,12,2,5,3,1,0,0,0,1,0,0,1,0,0,0,0
369,2,0,1,3,55,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1
370,2,0,1,2,79,2,2,7,1,0,0,0,0,1,0,1,0,0,0,0
371,2,0,0,2,52,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
372,2,1,1,15,17,2,0,8,1,0,0,0,1,0,0,0,0,0,0,1
373,2,0,0,5,7,3,3,8,1,0,0,0,1,0,1,0,0,0,0,0
374,2,0,1,0,56,4,3,8,1,0,0,0,1,0,0,1,0,0,0,0
375,2,1,1,0,7,3,5,8,1,0,0,0,0,1,0,1,0,0,0,0
376,2,0,1,1,27,2,4,1,1,0,0,0,1,0,0,0,0,0,0,1
377,2,0,0,3,34,4,2,5,1,0,0,0,1,0,0,1,0,0,0,0
378,2,1,1,2,7,3,4,8,1,0,0,0,1,0,1,0,0,0,0,0
379,2,0,1,5,15,2,2,9,1,0,0,0,1,0,0,0,0,0,0,1
380,2,0,1,9,1,3,3,1,1,0,0,0,1,0,0,0,0,0,0,1
381,2,0,1,0,26,3,3,1,1,0,0,0,0,1,0,1,0,0,0,0
382,2,1,1,4,8,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1
383,2,1,1,5,21,2,3,9,1,0,0,0,0,1,0,1,0,0,0,0
384,2,0,1,0,41,3,2,9,1,0,0,0,0,1,0,1,0,0,0,0
385,2,1,0,1,1,3,2,8,1,0,0,0,0,1,1,0,0,0,0,0
386,2,0,1,1,36,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
387,2,0,0,1,4,2,2,8,1,0,0,0,1,0,0,0,0,0,0,1
388,2,1,1,4,9,0,2,9,1,0,0,0,1,0,1,0,0,0,0,0
389,2,0,1,2,36,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1
390,2,1,0,6,2,3,3,8,1,0,0,0,1,0,1,0,0,0,0,0
391,2,0,1,4,7,3,3,8,1,0,0,0,1,0,0,0,0,1,0,0
392,2,1,1,3,10,2,5,8,1,0,0,0,1,0,0,1,0,0,0,0
393,2,0,0,0,32,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
394,2,1,0,0,59,4,0,8,1,0,0,0,1,0,0,1,0,0,0,0
395,2,0,1,6,21,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
396,2,0,0,3,9,2,2,5,1,0,0,0,1,0,0,0,0,0,0,1
397,2,1,1,0,5,3,3,3,1,0,0,0,0,1,0,1,0,0,0,0
398,2,0,0,1,0,3,2,8,1,0,0,0,0,1,1,0,0,0,0,0
399,2,1,1,0,9,3,5,7,1,0,0,0,1,0,0,1,0,0,0,0
400,2,1,1,0,13,2,4,9,1,0,0,0,0,1,0,1,0,0,0,0
401,2,1,0,8,2,3,3,8,1,0,0,0,1,0,1,0,0,0,0,0
402,2,0,1,2,24,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1
403,2,1,1,0,5,3,3,3,1,0,0,0,0,1,0,1,0,0,0,0
404,2,1,0,2,3,3,3,8,1,0,0,0,0,1,1,0,0,0,0,0
405,2,0,0,1,19,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1
406,2,1,1,4,14,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0
407,2,1,1,4,57,2,2,7,1,0,0,0,0,1,0,1,0,0,0,0
408,2,0,1,6,55,2,0,5,1,0,0,0,0,1,0,1,0,0,0,0
409,2,0,1,2,25,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
410,2,0,1,3,13,3,3,5,1,0,0,0,0,1,1,0,0,0,0,0
411,2,1,1,2,6,3,4,8,1,0,0,0,1,0,0,0,1,0,0,0
412,2,1,1,2,24,2,2,9,1,0,0,0,0,1,0,1,0,0,0,0
413,2,1,1,0,4,3,3,5,1,0,0,0,0,1,0,1,0,0,0,0
414,2,1,1,1,59,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0
415,2,0,1,3,44,2,2,5,1,0,0,0,1,0,0,0,0,0,0,1
416,2,1,1,0,4,3,3,9,1,0,0,0,0,1,0,1,0,0,0,0
417,2,0,1,1,22,0,2,5,1,0,0,0,0,1,0,0,0,1,0,0
418,2,1,1,0,10,2,5,5,1,0,0,0,1,0,0,1,0,0,0,0
419,2,1,1,1,13,2,3,5,1,0,0,0,0,1,0,1,0,0,0,0
420,2,0,1,1,9,2,3,8,1,0,0,0,1,0,0,1,0,0,0,0
421,2,1,0,3,13,2,0,8,1,0,0,0,1,0,0,0,0,0,0,1
422,2,0,1,2,50,2,0,5,1,0,0,0,0,1,0,1,0,0,0,0
423,2,1,1,2,13,2,3,3,1,0,0,0,0,1,0,1,0,0,0,0
424,2,1,0,6,5,3,3,8,1,0,0,0,0,1,1,0,0,0,0,0
425,2,0,1,0,49,4,2,0,1,0,0,0,1,0,0,1,0,0,0,0
426,2,0,0,4,29,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
427,2,0,1,0,54,4,0,8,1,0,0,0,1,0,0,1,0,0,0,0
428,2,1,1,4,21,2,2,5,1,0,0,0,1,0,0,0,0,0,0,1
429,2,0,1,2,42,2,2,8,1,0,0,0,0,1,0,1,0,0,0,0
430,2,1,1,1,16,2,2,5,1,0,0,0,1,0,0,0,0,0,0,1
431,2,1,1,2,47,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
432,2,0,0,5,54,2,0,8,1,0,0,0,1,0,0,0,0,0,0,1
433,2,0,1,6,38,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
434,2,0,1,2,14,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0
435,2,1,0,1,34,2,2,5,1,0,0,0,1,0,0,1,0,0,0,0
436,2,0,1,1,32,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0
437,2,0,1,0,12,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0
438,2,1,1,1,8,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0
439,2,0,1,9,19,2,2,1,1,0,0,0,0,1,0,0,0,0,0,1
440,2,1,1,2,9,2,3,8,1,0,0,0,1,0,0,0,0,0,0,1
441,2,0,0,4,3,3,3,8,1,0,0,0,0,1,0,0,0,1,0,0
442,2,0,0,7,0,3,2,8,1,0,0,0,0,1,1,0,0,0,0,0
443,2,0,1,0,34,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0
444,2,0,0,2,2,2,2,8,1,0,0,0,1,0,0,0,0,0,0,1
445,2,0,1,3,30,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0
446,2,0,0,3,9,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0
447,2,0,0,4,0,3,3,8,1,0,0,0,0,1,1,0,0,0,0,0
448,2,1,1,2,31,2,5,2,1,0,0,0,0,1,0,1,0,0,0,0
449,2,1,1,3,54,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
450,2,1,1,3,54,2,5,8,1,0,0,0,0,1,0,1,0,0,0,0
451,2,1,0,3,19,2,2,5,1,0,0,0,1,0,0,0,0,0,0,1
452,2,1,1,4,24,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1
453,2,1,1,3,26,2,2,9,1,0,0,0,0,1,0,1,0,0,0,0
454,2,1,1,0,29,2,3,2,1,0,0,0,0,1,0,1,0,0,0,0
455,2,0,0,7,1,3,3,7,1,0,0,0,0,1,0,0,0,1,0,0
456,2,0,1,4,14,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
457,2,0,1,3,9,3,3,8,1,0,0,0,0,1,1,0,0,0,0,0
458,2,0,0,4,28,2,2,5,1,0,0,0,1,0,0,0,0,0,0,1
459,2,1,1,2,14,2,2,9,1,0,0,0,0,1,0,1,0,0,0,0
460,2,1,1,0,14,3,3,3,1,0,0,0,0,1,0,1,0,0,0,0
461,2,0,0,2,4,2,2,8,1,0,0,0,1,0,0,1,0,0,0,0
462,2,1,1,2,17,2,5,2,1,0,0,0,1,0,0,1,0,0,0,0
463,2,0,0,1,34,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0
464,2,1,1,0,4,3,2,5,1,0,0,0,0,1,0,1,0,0,0,0
465,2,0,1,2,47,2,0,9,1,0,0,0,1,0,0,0,0,0,0,1
466,2,0,1,4,56,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
467,2,1,1,3,12,2,2,5,1,0,0,0,1,0,0,0,0,0,0,1
468,2,0,0,2,56,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
469,2,0,1,4,45,2,2,5,1,0,0,0,1,0,0,0,0,0,0,1
470,2,1,1,2,6,3,5,8,1,0,0,0,0,1,0,1,0,0,0,0
471,2,0,0,5,24,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
472,2,0,0,0,69,4,0,4,1,0,0,0,0,1,0,1,0,0,0,0
473,2,0,0,6,33,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0
474,2,0,1,3,64,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
475,2,1,1,5,7,3,4,8,1,0,0,0,0,1,1,0,0,0,0,0
476,2,1,1,4,15,2,5,9,1,0,0,0,1,0,0,0,0,0,0,1
477,2,0,1,7,12,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0
478,2,0,1,2,9,2,3,7,1,0,0,0,0,1,0,1,0,0,0,0
479,2,1,1,0,22,2,3,3,1,0,0,0,0,1,0,1,0,0,0,0
480,2,1,0,3,12,2,2,8,1,0,0,0,1,0,0,0,0,0,0,1
481,2,1,1,2,34,2,4,2,1,0,0,0,1,0,0,0,0,0,0,1
482,2,1,1,3,18,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
483,2,0,0,0,77,4,0,4,1,0,0,0,1,0,0,1,0,0,0,0
484,2,0,1,2,62,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
485,2,0,0,4,14,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
486,2,0,0,7,62,2,0,8,1,0,0,0,0,1,0,1,0,0,0,0
487,2,0,1,5,8,3,2,5,1,0,0,0,0,1,1,0,0,0,0,0
488,2,0,1,3,54,4,2,8,1,0,0,0,1,0,0,1,0,0,0,0
489,2,0,1,3,44,2,3,1,1,0,0,0,0,1,0,1,0,0,0,0
490,2,0,1,1,29,2,3,1,1,0,0,0,1,0,0,0,0,0,0,1
491,2,0,1,2,54,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
492,2,1,1,0,6,2,3,3,1,0,0,0,1,0,0,1,0,0,0,0
493,2,1,0,4,13,2,2,8,1,0,0,0,1,0,0,0,0,0,0,1
494,2,0,0,3,23,3,2,5,1,0,0,0,1,0,1,0,0,0,0,0
495,2,1,0,4,3,3,3,8,1,0,0,0,0,1,1,0,0,0,0,0
496,2,1,1,8,18,2,5,2,1,0,0,0,0,1,0,1,0,0,0,0
497,2,0,1,5,18,3,5,8,1,0,0,0,1,0,1,0,0,0,0,0
498,2,1,1,1,14,2,2,3,1,0,0,0,1,0,0,0,0,1,0,0
499,2,1,0,4,2,3,3,8,1,0,0,0,1,0,1,0,0,0,0,0
500,2,0,1,1,47,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
501,2,1,1,1,14,2,4,3,1,0,0,0,1,0,0,0,0,0,0,1
502,2,1,1,3,23,2,2,8,1,0,0,0,1,0,0,0,0,0,0,1
503,2,1,1,0,37,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
504,2,0,1,0,57,3,2,3,1,0,0,0,1,0,0,1,0,0,0,0
505,2,1,1,3,8,3,4,5,1,0,0,0,0,1,1,0,0,0,0,0
506,2,1,1,0,14,3,3,5,1,0,0,0,0,1,0,1,0,0,0,0
507,2,0,1,10,25,2,2,9,1,0,0,0,0,1,0,1,0,0,0,0
508,2,1,1,5,32,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
509,2,1,1,1,5,3,4,8,1,0,0,0,1,0,1,0,0,0,0,0
510,2,1,0,2,44,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0
511,2,0,1,3,50,4,5,1,1,0,0,0,1,0,0,1,0,0,0,0
512,2,1,0,5,0,3,2,5,1,0,0,0,0,1,1,0,0,0,0,0
513,2,0,0,6,36,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1
514,2,1,1,1,27,0,3,5,1,0,0,0,0,1,0,1,0,0,0,0
515,2,0,1,5,12,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1
516,2,0,1,5,15,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
517,2,0,1,2,69,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0
518,2,0,0,0,49,4,0,5,1,0,0,0,0,1,0,1,0,0,0,0
519,2,0,1,8,38,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
520,2,0,1,3,17,2,2,9,1,0,0,0,1,0,0,1,0,0,0,0
521,2,1,1,0,24,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
522,2,0,1,2,4,3,3,8,1,0,0,0,0,1,0,1,0,0,0,0
523,2,0,1,5,7,2,3,3,1,0,0,0,0,1,1,0,0,0,0,0
524,2,0,1,5,19,4,0,8,1,0,0,0,1,0,0,1,0,0,0,0
525,2,1,0,3,49,0,2,5,1,0,0,0,1,0,0,1,0,0,0,0
526,2,1,1,4,9,2,5,2,1,0,0,0,1,0,0,0,0,0,0,1
527,2,1,1,0,34,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0
528,2,0,1,1,13,2,3,1,1,0,0,0,1,0,0,0,0,0,0,1
529,2,0,0,7,0,3,2,8,1,0,0,0,1,0,1,0,0,0,0,0
530,2,0,1,5,40,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
531,2,0,1,4,58,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0
532,2,0,1,0,44,3,4,9,1,0,0,0,1,0,0,1,0,0,0,0
533,2,0,1,0,18,3,5,2,1,0,0,0,1,0,0,1,0,0,0,0
534,2,1,1,2,12,0,3,1,1,0,0,0,0,1,0,1,0,0,0,0
535,2,0,0,0,62,4,0,8,1,0,0,0,1,0,0,1,0,0,0,0
536,2,1,1,2,43,2,4,2,1,0,0,0,1,0,0,1,0,0,0,0
537,2,0,1,3,22,2,3,1,1,0,0,0,0,1,0,1,0,0,0,0
538,2,1,1,1,9,2,3,3,1,0,0,0,1,0,0,0,0,0,0,1
539,2,0,1,5,14,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
540,2,1,1,0,17,2,3,9,1,0,0,0,0,1,0,1,0,0,0,0
541,2,1,1,4,43,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
542,2,0,1,1,13,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0
543,2,1,1,4,26,2,2,5,1,0,0,0,1,0,0,0,0,0,0,1
544,2,1,1,0,11,3,5,2,1,0,0,0,0,1,0,1,0,0,0,0
545,2,0,1,5,19,2,2,9,1,0,0,0,1,0,0,0,0,0,0,1
546,2,0,1,7,24,2,3,1,1,0,0,0,0,1,0,1,0,0,0,0
547,2,0,1,9,22,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
548,2,1,1,4,21,2,3,9,1,0,0,0,0,1,0,1,0,0,0,0
549,2,0,1,0,59,4,0,8,1,0,0,0,1,0,0,1,0,0,0,0
550,2,0,0,3,0,3,3,8,1,0,0,0,1,0,0,0,0,0,1,0
551,2,0,1,4,7,2,3,5,1,0,0,0,0,1,1,0,0,0,0,0
552,2,0,1,7,24,2,2,9,1,0,0,0,0,1,0,1,0,0,0,0
553,2,0,1,2,41,2,3,1,1,0,0,0,1,0,0,0,0,0,0,1
554,2,0,1,6,4,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0
555,2,0,1,3,34,0,3,1,1,0,0,0,0,1,0,0,0,1,0,0
556,2,1,1,0,39,4,2,9,1,0,0,0,1,0,0,1,0,0,0,0
557,2,0,1,4,20,2,3,5,1,0,0,0,1,0,0,0,0,1,0,0
558,2,1,1,5,25,2,3,9,1,0,0,0,0,1,0,1,0,0,0,0
559,2,0,1,4,12,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1
560,2,0,1,0,20,2,2,9,1,0,0,0,0,1,0,1,0,0,0,0
561,2,0,1,3,16,2,3,1,1,0,0,0,1,0,0,0,0,0,0,1
562,2,0,1,2,54,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
563,2,0,1,2,44,4,2,5,1,0,0,0,1,0,0,1,0,0,0,0
564,2,0,1,3,16,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
565,2,1,1,3,9,2,3,9,1,0,0,0,0,1,0,1,0,0,0,0
566,2,0,1,0,19,0,2,9,1,0,0,0,0,1,0,1,0,0,0,0
567,2,0,1,4,22,3,2,5,1,0,0,0,1,0,0,1,0,0,0,0
568,2,1,1,2,7,2,2,8,1,0,0,0,1,0,0,0,0,0,0,1
569,2,1,1,0,25,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
570,2,0,1,3,10,2,3,5,1,0,0,0,0,1,0,1,0,0,0,0
571,2,0,1,2,26,2,3,1,1,0,0,0,1,0,0,0,0,0,0,1
572,2,0,1,1,2,3,3,8,1,0,0,0,1,0,1,0,0,0,0,0
573,2,0,1,7,23,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
574,2,1,1,0,4,3,5,7,1,0,0,0,1,0,0,1,0,0,0,0
575,2,0,1,3,16,2,2,8,1,0,0,0,1,0,0,1,0,0,0,0
576,2,0,0,1,8,2,3,9,1,0,0,0,1,0,0,1,0,0,0,0
577,2,0,0,5,2,3,3,7,1,0,0,0,0,1,1,0,0,0,0,0
578,2,0,0,7,14,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1
579,2,0,1,0,16,2,4,3,1,0,0,0,0,1,0,1,0,0,0,0
580,2,1,1,1,13,2,3,3,1,0,0,0,0,1,0,1,0,0,0,0
581,2,1,1,3,4,3,4,8,1,0,0,0,0,1,1,0,0,0,0,0
582,2,1,1,4,23,2,3,2,1,0,0,0,1,0,0,0,0,0,0,1
583,2,0,1,8,40,2,2,8,1,0,0,0,0,1,0,1,0,0,0,0
584,2,0,0,3,14,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0
585,2,0,1,1,39,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1
586,2,0,1,3,39,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
587,2,0,1,6,23,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
588,2,1,1,0,7,3,3,8,1,0,0,0,0,1,0,1,0,0,0,0
589,2,1,1,3,14,2,4,3,1,0,0,0,1,0,0,1,0,0,0,0
590,2,0,0,5,19,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
591,2,0,1,4,19,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0
592,2,0,1,5,7,2,2,8,1,0,0,0,1,0,0,0,0,0,0,1
593,2,0,1,4,42,2,3,5,1,0,0,0,1,0,0,0,0,0,0,1
594,2,1,1,5,12,3,3,9,1,0,0,0,0,1,1,0,0,0,0,0
595,2,1,1,0,3,3,4,8,1,0,0,0,1,0,0,1,0,0,0,0
596,2,0,1,1,47,4,4,1,1,0,0,0,0,1,0,1,0,0,0,0
597,2,0,1,5,52,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
598,2,1,1,0,5,3,4,8,1,0,0,0,0,1,0,1,0,0,0,0
599,2,0,0,6,0,3,2,8,1,0,0,0,1,0,1,0,0,0,0,0
600,2,0,1,2,15,0,0,5,1,0,0,0,1,0,0,1,0,0,0,0
601,2,1,1,3,26,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
602,2,0,0,0,59,4,2,7,1,0,0,0,1,0,0,1,0,0,0,0
603,2,0,0,8,54,4,2,8,1,0,0,0,1,0,0,1,0,0,0,0
604,2,1,1,1,46,2,4,1,1,0,0,0,0,1,0,1,0,0,0,0
605,2,1,0,1,54,2,2,8,1,0,0,0,0,1,0,1,0,0,0,0
606,2,0,0,5,24,2,0,5,1,0,0,0,1,0,0,0,0,0,0,1
607,2,0,0,9,39,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
608,2,0,1,4,31,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
609,2,0,1,5,26,2,3,8,1,0,0,0,1,0,0,1,0,0,0,0
610,2,0,0,8,14,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0
611,2,0,1,6,27,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
612,2,1,1,1,30,0,3,9,1,0,0,0,0,1,0,1,0,0,0,0
613,2,1,1,3,23,2,3,9,1,0,0,0,0,1,0,1,0,0,0,0
614,2,0,1,4,19,2,2,5,1,0,0,0,1,0,0,1,0,0,0,0
615,2,0,1,6,40,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0
616,2,0,1,0,23,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
617,2,0,1,2,41,4,3,5,1,0,0,0,1,0,0,1,0,0,0,0
618,2,1,1,1,18,3,3,3,1,0,0,0,1,0,0,1,0,0,0,0
619,2,0,1,7,14,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
620,2,0,1,5,22,2,3,1,1,0,0,0,0,1,0,1,0,0,0,0
621,2,0,1,4,12,2,3,8,1,0,0,0,1,0,0,1,0,0,0,0
622,2,1,1,1,24,2,3,5,1,0,0,0,1,0,0,1,0,0,0,0
623,2,1,1,3,24,2,2,5,1,0,0,0,1,0,0,1,0,0,0,0
624,2,0,0,3,16,2,2,8,1,0,0,0,1,0,0,1,0,0,0,0
625,2,0,0,6,36,2,5,2,1,0,0,0,1,0,0,0,0,0,0,1
626,2,1,0,7,2,3,2,8,1,0,0,0,0,1,1,0,0,0,0,0
627,2,1,1,4,22,2,3,2,1,0,0,0,0,1,0,1,0,0,0,0
628,2,0,1,5,5,3,5,8,1,0,0,0,0,1,0,0,0,1,0,0
629,2,0,1,3,39,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
630,2,0,1,5,1,3,3,8,1,0,0,0,0,1,1,0,0,0,0,0
631,2,0,1,1,54,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0
632,2,1,1,6,16,2,5,2,1,0,0,0,1,0,0,0,0,0,0,1
633,2,1,1,1,24,2,3,3,1,0,0,0,0,1,0,1,0,0,0,0
634,2,0,1,0,37,3,2,1,1,0,0,0,1,0,0,1,0,0,0,0
635,2,0,1,3,16,2,3,1,1,0,0,0,1,0,0,0,0,0,0,1
636,2,1,1,0,23,2,3,2,1,0,0,0,0,1,0,1,0,0,0,0
637,2,0,1,5,22,2,3,1,1,0,0,0,0,1,0,1,0,0,0,0
638,2,0,0,3,72,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
639,2,0,0,1,56,0,0,5,1,0,0,0,0,1,0,1,0,0,0,0
640,2,0,1,3,20,2,3,5,1,0,0,0,0,1,0,1,0,0,0,0
641,2,1,1,2,12,2,2,5,1,0,0,0,0,1,0,1,0,0,0,0
642,2,0,1,5,2,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0
643,2,0,0,2,54,4,0,4,1,0,0,0,1,0,0,1,0,0,0,0
644,2,0,0,6,2,3,2,8,1,0,0,0,1,0,1,0,0,0,0,0
645,2,1,1,0,10,3,2,3,1,0,0,0,1,0,0,1,0,0,0,0
646,2,1,1,1,54,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0
647,2,1,1,5,35,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
648,2,1,1,2,4,2,0,8,1,0,0,0,1,0,0,1,0,0,0,0
649,2,1,1,3,10,2,3,8,1,0,0,0,1,0,0,0,0,0,0,1
650,2,1,1,1,33,2,4,2,1,0,0,0,0,1,0,1,0,0,0,0
651,2,1,1,0,49,2,2,9,1,0,0,0,0,1,0,1,0,0,0,0
652,2,1,1,2,14,2,3,3,1,0,0,0,0,1,0,1,0,0,0,0
653,2,0,1,4,58,2,5,8,1,0,0,0,0,1,0,1,0,0,0,0
